track_id,track_name,track_artist,track_popularity,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,popularity_class,beat_intensity,drop_power,festival_factor,electro_drive
366S9c0rQtvrkclcCSRNmB,"Disease - KATFYR ""Tokyo Bound"" Remix",Naeleck,43,4s3VdQXA9G1RA2a4RrCCKN,Disease,2013-09-16,Electro House 2020,317O0e8iWJLClLGDKtieRe,edm,electro house,0.677,0.926,0,-3.307,1,0.0456,0.00298,0.507,0.337,0.108,128.014,288867,medium,118.54096400000002,-3.062282,0.067705416,0.92324052
0nEeyKLtk5vTlbcdvgrCOH,Infinite Ammo,Le Castle Vania,46,3AdNvHp7wzEBY0DYz8Oiq6,Payday,2015-10-23,Electro House 2020,317O0e8iWJLClLGDKtieRe,edm,electro house,0.597,0.96,7,-1.94,0,0.0627,9.38e-05,0.89,0.325,0.144,127.016,232637,medium,121.93536,-1.8623999999999998,0.08252927999999998,0.959909952
4gxukDJiwApNEgVIh4pHgT,WOW,Tiësto,10,4I2qcrUxk37AoJOMjiOCvu,WOW,2018-08-24,Electro House 2020,317O0e8iWJLClLGDKtieRe,edm,electro house,0.601,0.99,6,-3.016,1,0.337,0.00116,0.52,0.124,0.192,127.958,148125,low,126.67842,-2.98584,0.11423807999999999,0.9888515999999999
3mLLlN1ZdHmlJHkvNON7ou,Threnody - Bombs Away Remix,Naeleck,50,2CUUZuC9EhMcnU7zdNWWrI,Threnody,2016-12-26,Electro House 2020,317O0e8iWJLClLGDKtieRe,edm,electro house,0.836,0.926,2,-3.728,1,0.0495,0.000389,0.32,0.203,0.148,127.977,247309,medium,118.506702,-3.4521280000000005,0.114572128,0.9256397860000001
17NCISfYJl0GITXs8G75Ae,Loudness War,Fukkk Offf,33,0vXDfJsurQa6rZayRwvgtQ,Loudness War,2019-07-12,Electro House 2020,317O0e8iWJLClLGDKtieRe,edm,electro house,0.843,0.844,2,-4.779,1,0.0749,0.000609,0.166,0.0458,0.727,127.98,285000,low,108.01512,-4.033475999999999,0.5172546839999999,0.843486004
0qqgd6DGBRaI8oI0opqW0S,Deja Vu,Wolfgang Gartner,36,61q8dE6rffx7yRsYaoyobu,Medicine,2018-11-02,Electro House 2020,317O0e8iWJLClLGDKtieRe,edm,electro house,0.662,0.665,3,-5.689,0,0.18,0.000519,0.0515,0.118,0.332,127.936,210234,medium,85.07744000000001,-3.783185,0.14615636000000004,0.664654865
229MM2St7SnW43nT8ADlG8,Game Time (feat. Ninja),3LAU,51,1ZTTtYiivr4tUgHLt1f0Nh,Game Time (feat. Ninja),2018-11-30,Electro House 2020,317O0e8iWJLClLGDKtieRe,edm,electro house,0.534,0.957,1,-4.025,1,0.0455,8.05e-05,0.758,0.266,0.52,95.046,156632,medium,90.959022,-3.851925,0.26573976,0.9569229614999999
72qHiPkoZdxpkhyBPvehRB,Rave,SOVTH,25,2VeB0Us6Pu42rgmtzdv4hI,Rave,2019-12-13,Electro House 2020,317O0e8iWJLClLGDKtieRe,edm,electro house,0.786,0.955,5,-6.369,0,0.0606,0.000906,0.849,0.396,0.745,125.996,200015,low,120.32618,-6.082394999999999,0.55921935,0.95413477
4WlBtGJRZgJjWikusfISrj,Bang,RICCI,59,2llnqXScb5cQhBNw4dhd7h,Bang,2019-12-27,Electro House 2020,317O0e8iWJLClLGDKtieRe,edm,electro house,0.876,0.824,1,-6.292,1,0.101,0.11,0.739,0.0828,0.725,123.007,176000,medium,101.357768,-5.184608,0.5233224,0.73336
3A0X0wsZIvlsMdb7ZA57pM,My Shit Bang,Awnix & Toobaï,30,7tC0sDdSvPPmBMIgjlPGgz,My Shit Bang,2019-11-08,Electro House 2020,317O0e8iWJLClLGDKtieRe,edm,electro house,0.941,0.944,6,-4.094,1,0.235,0.00419,0.0215,0.0896,0.573,124.042,196089,low,117.095648,-3.864736,0.508998192,0.9400446399999999
7G2Ax4k5WN0fGlQZQKWXwr,Get Away (feat. Rama Duke),Breathe Carolina,53,0yVKYfVfmlwiRV0v5oX2vb,Get Away (feat. Rama Duke),2019-06-21,Electro House 2020,317O0e8iWJLClLGDKtieRe,edm,electro house,0.516,0.958,0,-1.802,0,0.0698,0.00323,8.65e-05,0.315,0.538,126.039,126190,medium,120.745362,-1.726316,0.265948464,0.95490566
3J2gbESlzrz86jonlkE2Qg,2020 - Radio Edit,Chris Burke,30,35MzwNrVLXOUVoIsBSIiI2,2020,2019-12-31,Electro House 2020,317O0e8iWJLClLGDKtieRe,edm,electro house,0.569,0.974,5,-4.825,0,0.0435,0.00575,0.962,0.232,0.0683,130.039,144082,low,126.65798599999998,-4.69955,0.03785226979999999,0.9683995
4bOWUh4oWJC3R5n6jDBLh7,I Want to Know,Divite,42,1wkqYS9uYv7n75yAujIF2o,I Want to Know,2019-12-12,Electro House 2020,317O0e8iWJLClLGDKtieRe,edm,electro house,0.558,0.755,10,-4.509,1,0.0509,0.0755,0.00432,0.189,0.287,127.939,206250,medium,96.59394499999999,-3.4042950000000003,0.12091023000000001,0.6979975
5IR4eSVnuXPu8pJtQuzC5I,Flowers - RudeLies Remix,Jacob Tillberg,52,4tyCsULyDybFPYAlQ02DvK,Flowers (RudeLies Remix),2019-09-13,Electro House 2020,317O0e8iWJLClLGDKtieRe,edm,electro house,0.655,0.899,11,-2.314,0,0.0372,0.00273,3.76e-05,0.34,0.707,126.021,175238,medium,113.292879,-2.080286,0.416313415,0.89654573
7MxPKKqDRIJja7kMMfksFx,Special,Kevlah,38,25ByrHUQiHR9v5Bt2Dbcpi,Special,2019-11-06,Electro House 2020,317O0e8iWJLClLGDKtieRe,edm,electro house,0.595,0.502,10,-13.756,1,0.131,0.347,0.0,0.121,0.288,154.926,191000,medium,77.772852,-6.905512,0.08602271999999998,0.327806
0QRRQ4HfvekI1U8TEdVYJe,Dancing,Wolvero,32,7zfNKVbHuqgnsUgKeVqIWW,Reflections EP,2019-12-06,Electro House 2020,317O0e8iWJLClLGDKtieRe,edm,electro house,0.765,0.782,5,-4.852,0,0.116,0.0125,0.857,0.0737,0.733,125.032,251860,low,97.775024,-3.7942640000000005,0.43850259,0.772225
1KWrQXjHUvVUwjTypwDD2S,Damn Daniel - Radio Mix,Bombs Away,39,5JoTcJ5AuSO19ZgPSfNsHl,Damn Daniel (Bombs Away Remix),2016-03-04,Electro House 2020,317O0e8iWJLClLGDKtieRe,edm,electro house,0.71,0.964,1,-1.257,0,0.0502,0.0314,0.0145,0.294,0.72,128.068,163000,medium,123.457552,-1.2117479999999998,0.4927967999999999,0.9337304
2b5quz1xqBnmUeYYPdPkuS,Carry On,F.O.O.L,36,4ZJZ2kDMkvzaMD55T6E6ac,Carry On,2019-04-01,Electro House 2020,317O0e8iWJLClLGDKtieRe,edm,electro house,0.74,0.641,5,-4.199,0,0.0336,0.0117,0.405,0.358,0.601,128.026,277510,medium,82.064666,-2.691559,0.28507834,0.6335003
5OgXcMDZUPp6Lf3IH3HRvM,425,Friz,28,2TojD5cVDbkuhQTj23CeCU,425,2019-12-17,Electro House 2020,317O0e8iWJLClLGDKtieRe,edm,electro house,0.852,0.463,7,-8.399,1,0.0694,0.00388,0.764,0.133,0.479,126.992,247280,low,58.797296,-3.888737,0.188954004,0.46120356
2Ceq5Ty6rJqazoZIWyS0Vc,Ocean (feat. Khalid) - David Guetta Remix,Martin Garrix,64,2lYxgMaJP2bGy4dhIToqzS,Ocean (feat. Khalid) [David Guetta Remix],2018-08-17,Electro House 2020,317O0e8iWJLClLGDKtieRe,edm,electro house,0.609,0.824,0,-8.251,0,0.0795,0.0913,2.88e-05,0.134,0.36,127.072,195833,medium,104.70732799999999,-6.798823999999999,0.18065375999999997,0.7487687999999999
5e9lzDRWdQR6gGHjiTcg4M,Waiting For Love,Brooks,60,3epN9BAzuZDvdHqhrReb5K,Waiting For Love,2019-07-26,Electro House 2020,317O0e8iWJLClLGDKtieRe,edm,electro house,0.57,0.836,10,-4.414,0,0.0706,0.00334,0.000469,0.0909,0.712,127.917,157500,medium,106.93861199999999,-3.6901039999999994,0.33928223999999996,0.83320776
5plG80hc7j4siXDhcUamjU,Promises - David Guetta Remix,Calvin Harris,8,191HBwuAFkDLbtQfyi1EYs,Promises (David Guetta Remix),2018-10-12,Electro House 2020,317O0e8iWJLClLGDKtieRe,edm,electro house,0.588,0.697,3,-4.744,0,0.0372,0.186,0.000219,0.103,0.225,125.157,190417,low,87.23442899999999,-3.3065679999999995,0.09221309999999999,0.567358
575NJxNUVDqwJGdzBrlLbv,Lost In Japan - Remix,Shawn Mendes,75,3ynoYncFXzo2OfPT8j93Pw,Lost In Japan (Remix),2018-09-27,Electro House 2020,317O0e8iWJLClLGDKtieRe,edm,electro house,0.706,0.855,10,-5.377,1,0.215,0.0911,0.0,0.347,0.293,107.184,201253,high,91.64232,-4.597334999999999,0.17686359,0.7771095
7MYX0Vu0uMjVLCiy804sdX,Summertime Sadness (Lana Del Rey Vs. Cedric Gervais) - Cedric Gervais Remix,Lana Del Rey,54,2vFyRm6ZrYI7ravDNolYsr,Summertime Sadness [Lana Del Rey vs. Cedric Gervais] (Cedric Gervais Remix),2013-02-01,Electro House 2020,317O0e8iWJLClLGDKtieRe,edm,electro house,0.572,0.81,1,-5.791,0,0.0558,0.0157,6.53e-06,0.13,0.11,126.052,214912,medium,102.10212000000001,-4.690710000000001,0.0509652,0.797283
0HdgslFKTE3hi2lCdOf2GJ,Bang Your Head - Naeleck & KATFYR Remix,Fukkk Offf,52,1bGS58VdgvzRDA0TyGUmXT,Bang Your Head,2018-10-05,Electro House 2020,317O0e8iWJLClLGDKtieRe,edm,electro house,0.679,0.969,2,-1.79,1,0.0745,0.012,0.72,0.0529,0.212,130.017,180923,medium,125.98647299999999,-1.73451,0.139485612,0.957372
6JSCyK7eMY4ye0EmuK2Q7g,Steppin' Forward - Designer Drugs Remix,DJ Mykal,24,1vlidkka9cKWIVdjPfKTra,Xmas Weapons,2017-12-25,Electro House 2020,317O0e8iWJLClLGDKtieRe,edm,electro house,0.81,0.983,9,-1.979,1,0.237,0.00035,0.903,0.155,0.158,129.008,229302,low,126.81486400000001,-1.945357,0.12580434000000001,0.9826559500000001
4wGqPjTb7TFzC1kpTJOVXU,Out of this,Teal Sky,21,5HyUgzkIrh9rpeu5m8kaBM,Out of this,2019-12-28,Electro House 2020,317O0e8iWJLClLGDKtieRe,edm,electro house,0.774,0.521,7,-13.31,0,0.056,0.145,0.382,0.114,0.537,122.991,247218,low,64.078311,-6.93451,0.21654739800000006,0.445455
5JCi3pyggvk4B0yd0BK3ow,Stay High - Habits Remix,Tove Lo,69,5Z5O36p7BivXzkucc0PAfw,Queen Of The Clouds,2014-09-24,Electro House 2020,317O0e8iWJLClLGDKtieRe,edm,electro house,0.736,0.677,4,-7.036,0,0.0352,0.00114,0.844,0.0949,0.0747,121.01,258387,high,81.92377,-4.763372,0.037220918400000004,0.67622822
5PX4uS1LqlWEPL69phPVQQ,Pursuit Of Happiness - Extended Steve Aoki Remix (Explicit),Kid Cudi,74,38MFjDPIDJFfLF7IVpe1rv,Pursuit Of Happiness [Extended Steve Aoki Remix (Explicit)],2012-01-01,Electro House 2020,317O0e8iWJLClLGDKtieRe,edm,electro house,0.722,0.687,0,-5.189,1,0.0556,0.00949,0.00413,0.0462,0.619,128.013,373627,high,87.94493100000001,-3.564843,0.307032666,0.6804803700000001
0REinjAZvoW0PrhDS2aHAg,Threnody,Naeleck,25,2CUUZuC9EhMcnU7zdNWWrI,Threnody,2016-12-26,Electro House 2020,317O0e8iWJLClLGDKtieRe,edm,electro house,0.71,0.751,2,-4.455,1,0.0646,0.000119,0.892,0.102,0.311,128.016,243809,low,96.14001599999999,-3.345705,0.16582830999999998,0.750910631
7b4vbqgzMhbFa0wdjfftQJ,One Kiss (with Dua Lipa) - Oliver Heldens Remix,Calvin Harris,66,5vH3ugictBcayQWRWgfvpN,One Kiss (with Dua Lipa) [Remixes],2018-07-13,Electro House 2020,317O0e8iWJLClLGDKtieRe,edm,electro house,0.717,0.752,0,-6.933,1,0.065,0.251,0.000468,0.0802,0.14,123.97,281267,medium,93.22544,-5.213616,0.07548576,0.563248
5Z5OCdMKuwtOX1z1076TNZ,Say It - Illenium Remix,Flume,52,13bnswKVWc9bUcO352kGqF,Skin (The Remixes),2017-04-07,Electro House 2020,317O0e8iWJLClLGDKtieRe,edm,electro house,0.482,0.769,6,-4.473,1,0.0549,0.0343,0.00498,0.0953,0.427,149.69,267200,medium,115.11161,-3.439737,0.158270966,0.7426233
4Ja9nYFkfPS7D9qiZFMUrH,Take A Sip - Dodge & Fuski Remix,Naeleck,49,0abjlTzZl6MxRRVe40POjU,Take A Sip Remixes,2019-03-15,Electro House 2020,317O0e8iWJLClLGDKtieRe,edm,electro house,0.617,0.986,4,-1.844,1,0.484,0.0048,0.000831,0.559,0.602,150.04,173600,medium,147.93944,-1.818184,0.366233924,0.9812672
3LcL0BRnO3EgoAn9Y1ljNL,Gravity,Depdramez,30,0rE9bwF0C4GiH6vhYqM6kQ,Halloween Weapons,2018-10-31,Electro House 2020,317O0e8iWJLClLGDKtieRe,edm,electro house,0.709,0.933,11,-5.117,1,0.167,0.000688,0.271,0.245,0.133,127.993,219375,low,119.417469,-4.774161,0.087979101,0.9323580960000001
18YRKiIZO4qDEc5Ik0Cry6,FRIENDS - R3hab Remix,Marshmello,62,2KBVjOOFq54CcaHTxItDhl,FRIENDS (R3hab Remix),2018-03-23,Electro House 2020,317O0e8iWJLClLGDKtieRe,edm,electro house,0.545,0.814,9,-4.398,0,0.0409,0.028,0.0,0.0969,0.696,104.93,157143,medium,85.41302,-3.5799719999999997,0.30876648,0.7912079999999999
1irGtQgn5giYnadMiD6gfT,Violence - Teo Moss Remix,Naeleck,24,0rE9bwF0C4GiH6vhYqM6kQ,Halloween Weapons,2018-10-31,Electro House 2020,317O0e8iWJLClLGDKtieRe,edm,electro house,0.639,0.717,0,-5.479,1,0.18,0.00136,0.0404,0.523,0.272,128.012,281250,low,91.784604,-3.9284429999999997,0.124620336,0.71602488
17nwt89Pq3pSwJMesCSqsv,Sunny,Robert Falcon,48,2K6S1AYHW9KipxkrYe4yUV,Sunny,2020-01-03,Electro House 2020,317O0e8iWJLClLGDKtieRe,edm,electro house,0.712,0.806,0,-4.202,1,0.252,0.00765,5.05e-06,0.146,0.64,126.018,169250,medium,101.570508,-3.3868120000000004,0.36727808000000006,0.7998341
4Jv7lweGIUOFQ7Oq2AtAh9,I Follow Rivers - The Magician Remix,Lykke Li,72,3Lp1pBV5Lao3Ry6CiEb7Y1,I Follow Rivers (The Magician Remix),2011-10-10,Electro House 2020,317O0e8iWJLClLGDKtieRe,edm,electro house,0.786,0.696,9,-5.796,0,0.0428,0.0234,0.0019,0.0839,0.306,121.974,280070,high,84.89390399999999,-4.034016,0.16739913599999998,0.6797135999999999
7vCfRri9TQ2k71GyVgGdre,Tiger,NoiseMakers,27,1vlidkka9cKWIVdjPfKTra,Xmas Weapons,2017-12-25,Electro House 2020,317O0e8iWJLClLGDKtieRe,edm,electro house,0.626,0.989,11,-3.647,0,0.0673,4.44e-05,0.0672,0.27,0.437,127.999,224299,low,126.591011,-3.606883,0.270552818,0.9889560883999999
15BlympuVSfZFROojEMY2M,Don't Let Me Down - Illenium Remix,The Chainsmokers,64,5yhNY3zM1Vx1oaL3GYTWIZ,Don't Let Me Down (Remixes),2016-05-27,Electro House 2020,317O0e8iWJLClLGDKtieRe,edm,electro house,0.428,0.656,11,-3.712,1,0.075,0.0751,0.181,0.15,0.355,79.648,218933,medium,52.249088,-2.4350720000000003,0.09967263999999999,0.6067344
6qQVJNUPbgIdoQR4pqtQKv,Violence - Original Mix,Naeleck,24,0eXWVyG8ATaIwzDZUjPmSD,Violence Remixes,2014-12-22,Electro House 2020,317O0e8iWJLClLGDKtieRe,edm,electro house,0.745,0.938,7,-3.877,1,0.0695,0.00186,0.946,0.0915,0.686,128.034,289000,low,120.09589199999999,-3.6366259999999997,0.47938366000000004,0.93625532
3abKAw6reL2U3vhAe98ZsY,Issues - Alan Walker Remix,Julia Michaels,64,5sQPgRVIINVIC2paHSqqfQ,Issues (Alan Walker Remix),2017-05-05,Electro House 2020,317O0e8iWJLClLGDKtieRe,edm,electro house,0.756,0.772,8,-4.379,1,0.0509,0.142,8.21e-06,0.0993,0.628,113.944,181000,medium,87.964768,-3.380588,0.36652089600000004,0.662376
4QIzuPwXBsznrd3THZMEJs,The Universe Is Yours (feat. Micah Martin),ARMNHMR,48,3hgIBnfiy81mjhtGsRiXyt,The Universe Is Yours (feat. Micah Martin),2019-11-22,Electro House 2020,317O0e8iWJLClLGDKtieRe,edm,electro house,0.319,0.902,8,-2.703,0,0.065,0.0486,0.0,0.307,0.225,152.019,194211,medium,137.121138,-2.438106,0.06474105000000001,0.8581628
0XFZjhpSKttg8UIA1LEge3,The Violence - Sikdope Remix,Asking Alexandria,51,3VzsRKj9MNupcw6ttFZ7U8,The Violence (Sikdope Remix),2019-12-02,Electro House 2020,317O0e8iWJLClLGDKtieRe,edm,electro house,0.578,0.962,8,-2.645,1,0.0511,0.00629,0.0403,0.276,0.0335,150.059,185600,medium,144.35675799999999,-2.54449,0.018627205999999997,0.9559490199999999
5jziVuI3ZVihBecguWelsg,Lil' Death,Carbon Kevlar,30,1vlidkka9cKWIVdjPfKTra,Xmas Weapons,2017-12-25,Electro House 2020,317O0e8iWJLClLGDKtieRe,edm,electro house,0.631,0.879,5,-3.275,1,0.0398,6.89e-05,0.887,0.169,0.157,108.956,266356,low,95.772324,-2.8787249999999998,0.087079893,0.8789394369
45xDw2nkvBaBvdoXRl0Sl8,Bang Your Head - Belzebass Remix,Fukkk Offf,26,1bGS58VdgvzRDA0TyGUmXT,Bang Your Head,2018-10-05,Electro House 2020,317O0e8iWJLClLGDKtieRe,edm,electro house,0.69,0.668,7,-3.702,1,0.101,0.00363,0.33,0.0768,0.43,110.972,211903,low,74.129296,-2.4729360000000002,0.19819559999999997,0.66557516
18P6dphVW7uRZLfhKZa9Pr,Grimey,Tony Romera,25,3UQMbY37fWFDKHriJaloZL,Grimey,2019-03-01,Electro House 2020,317O0e8iWJLClLGDKtieRe,edm,electro house,0.639,0.911,7,-4.257,1,0.216,0.041,0.0103,0.707,0.366,114.971,146087,low,104.73858100000001,-3.8781269999999997,0.213059214,0.873649
5nrsM9j5oNy2SWDY7hsyaP,Hands Tied Down - Luhv & Friz Remix,Zuma.,27,1deNzBiyIXjHmD9kc0QSAN,Hands Tied Down (Luhv & Friz Remix),2019-10-30,Electro House 2020,317O0e8iWJLClLGDKtieRe,edm,electro house,0.883,0.725,5,-5.977,0,0.0953,0.106,0.311,0.089,0.584,127.98,277403,low,92.7855,-4.333325,0.3738622,0.64815
6YqUmoIeLNLG1YNcriOufg,What You Wanted,The Keymakers,32,4P2oWyJrweQkDfHIKAefty,Spectra,2019-12-04,Electro House 2020,317O0e8iWJLClLGDKtieRe,edm,electro house,0.777,0.69,11,-5.905,1,0.0412,0.0252,0.00188,0.133,0.465,119.944,261826,low,82.76136,-4.07445,0.24930044999999998,0.672612
5RTrBe1HfkQD3CtLJ8a2y7,Funeral March - Original Mix,Black Tiger Sex Machine,26,676URK4TcTzKA3nys7DZzp,Funeral March,2015-01-13,Electro House 2020,317O0e8iWJLClLGDKtieRe,edm,electro house,0.457,0.892,9,-5.628,0,0.0511,0.00271,0.852,0.102,0.217,180.068,248105,low,160.62065600000003,-5.020176,0.088458748,0.8895826800000001
04g1aQFzaegB7ovWaMMIzz,Congratulations - Don Diablo VIP Mix,Don Diablo,51,4PFXME1mmhj54RxWMxH5UX,Congratulations (Don Diablo VIP Mix),2020-01-17,Electro House Top Tracks,1G0q0NK7g3C0XerNqq7GbL,edm,electro house,0.818,0.879,7,-4.677,0,0.205,0.0912,0.00561,0.14,0.256,123.98,195484,medium,108.97842,-4.111083,0.18406963199999998,0.7988352000000001
22zxLxXlXrBIm7XaazHNrg,Hold On (feat. Michel Zitron),Martin Garrix,75,2BxWklE9D6hPhvPgcvLWtZ,Hold On (feat. Michel Zitron),2019-12-27,Electro House Top Tracks,1G0q0NK7g3C0XerNqq7GbL,edm,electro house,0.422,0.711,2,-4.809,0,0.0385,0.0176,0.0,0.559,0.321,128.066,244453,high,91.054926,-3.419199,0.09631348199999999,0.6984864
7sYAS4CpbV90oSemgaEQat,On & On,Alok,79,2a9AGivapFES2j2ElI3odn,On & On,2019-11-22,Electro House Top Tracks,1G0q0NK7g3C0XerNqq7GbL,edm,electro house,0.747,0.776,10,-5.898,0,0.0722,0.0233,1.38e-05,0.761,0.67,125.07,147027,high,97.05432,-4.576848,0.38838024000000004,0.7579192
1ICPREUY4yMNeFEgbNh7D5,Make You Mine (feat. Moa Lisa),Mike Williams,49,7J7m238D5jzzO8td6XGJHa,Make You Mine (feat. Moa Lisa),2020-01-17,Electro House Top Tracks,1G0q0NK7g3C0XerNqq7GbL,edm,electro house,0.72,0.781,6,-4.975,0,0.0569,0.0171,1.78e-06,0.215,0.349,126.004,213333,medium,98.409124,-3.885475,0.19624968,0.7676449000000001
6siDDghVE7fxel5o7fE4OF,Sweater Weather,Gaullin,69,3cPk3K7p6FB7OVEBoNxuW2,Sweater Weather,2019-11-01,Electro House Top Tracks,1G0q0NK7g3C0XerNqq7GbL,edm,electro house,0.57,0.873,5,-5.188,0,0.07,0.00853,0.0,0.365,0.236,125.086,171133,high,109.200078,-4.5291239999999995,0.11743595999999998,0.86555331
1IdnTCh4GlzkjoceN6LVpQ,Good Thing (feat. Kehlani) - Marc Benjamin Remix,Zedd,50,6OPRsAMMOah7euti7cEFay,Good Thing (with Kehlani) [Remixes],2020-01-03,Electro House Top Tracks,1G0q0NK7g3C0XerNqq7GbL,edm,electro house,0.494,0.817,1,-7.631,0,0.175,0.105,0.00217,0.207,0.187,127.915,225000,medium,104.50655499999999,-6.234527,0.07547282599999999,0.731215
4RdZfdkgW1OmkajhvcOxA1,Long Way Home,Tritonal,50,0nhFehBTPVt8Y5ZVheGCCc,Long Way Home,2020-01-17,Electro House Top Tracks,1G0q0NK7g3C0XerNqq7GbL,edm,electro house,0.511,0.795,6,-3.901,0,0.0509,0.0461,0.0,0.138,0.415,129.855,214154,medium,103.234725,-3.101295,0.16859167500000002,0.7583505
38PZRw7TuspVpgr6kyZh0d,Unlove You (feat. Ne-Yo) - Club Mix,Armin van Buuren,43,4BAhBmRbPdCJqe6HEXnkFO,Unlove You (feat. Ne-Yo) [Club Mix],2019-12-06,Electro House Top Tracks,1G0q0NK7g3C0XerNqq7GbL,edm,electro house,0.498,0.916,6,-3.97,1,0.088,0.0054,8.07e-05,0.111,0.302,127.786,161953,medium,117.05197600000001,-3.6365200000000004,0.137762736,0.9110536
2V2omxQCbMUcCW1qht8N7x,Menage A Trois - Ellipso Remix,LIZOT,48,6xKKmpVd2L5DwhGHm7spAn,Menage A Trois (Ellipso Remix),2020-01-03,Electro House Top Tracks,1G0q0NK7g3C0XerNqq7GbL,edm,electro house,0.598,0.858,10,-4.971,0,0.102,0.0562,0.0264,0.324,0.293,128.011,151875,medium,109.833438,-4.265118,0.150333612,0.8097804
2N7Qm7YdgvWlg8ZoxLkOND,Never Be The Same,Tritonal,57,7vII1vHdNWjz8lX04nZdyO,Never Be The Same,2019-09-27,Electro House Top Tracks,1G0q0NK7g3C0XerNqq7GbL,edm,electro house,0.504,0.87,4,-4.828,1,0.0449,0.0164,0.0,0.125,0.276,127.997,264375,medium,111.35739,-4.20036,0.12102048000000001,0.855732
7rRMmhC027ixjjXzuZYoMv,All Night Long,Jonas Blue,67,0N142E2hr6c8uf0qrpfvhQ,All Night Long,2019-11-15,Electro House Top Tracks,1G0q0NK7g3C0XerNqq7GbL,edm,electro house,0.572,0.811,6,-4.874,0,0.066,0.00887,5.65e-06,0.124,0.332,125.946,206667,high,102.142206,-3.952814,0.15401214400000002,0.8038064300000001
7ENBXir2EaAuMnCZUQIDoL,Go To War,Hardwell,63,29upyaRHCW2OJPj9eZdry2,Go To War,2019-11-22,Electro House Top Tracks,1G0q0NK7g3C0XerNqq7GbL,edm,electro house,0.553,0.827,2,-5.381,1,0.0482,0.00188,0.0,0.304,0.153,132.077,167500,medium,109.227679,-4.450087,0.06997164300000001,0.82544524
2Vig1N0eNlrkY2XyYJdH6H,Nothing Else (When I Think Of You) - Steff da Campo Remix,Joe Stone,41,21YmRoAHYqZetMTQbssTNm,Nothing Else (When I Think Of You) [Steff da Campo Remix],2019-12-13,Electro House Top Tracks,1G0q0NK7g3C0XerNqq7GbL,edm,electro house,0.724,0.813,11,-4.447,1,0.0346,0.0327,0.0104,0.0497,0.51,125.997,173338,medium,102.43556099999999,-3.615411,0.30019212,0.7864149
6k7bhsnDWywB3wbTKtqem9,Over It,Audien,53,2On33uhLKdn7nhqYtWvxhX,Escapism,2019-11-08,Electro House Top Tracks,1G0q0NK7g3C0XerNqq7GbL,edm,electro house,0.617,0.694,6,-4.516,1,0.0399,0.278,3.51e-05,0.286,0.426,127.968,185625,medium,88.809792,-3.134104,0.18241234799999997,0.501068
0Kvb0cKIssQg1t7c5KCw0k,Amsterdam,Olly James,39,2jr7QSOlJIATkxLB6UR3Gg,Amsterdam,2020-01-10,Electro House Top Tracks,1G0q0NK7g3C0XerNqq7GbL,edm,electro house,0.518,0.914,1,-4.853,1,0.0425,7.73e-05,0.709,0.609,0.154,130.197,167077,medium,119.00005800000001,-4.435642,0.072911608,0.9139293478000001
0ylEU11YZmznWtvCJAQm2G,Let Me Take You There (feat. Laura White) - ARTY Remix,Max Styler,43,30FExBe1G7eSqXlvpwu1Us,Let Me Take You There (feat. Laura White) [ARTY Remix],2020-01-17,Electro House Top Tracks,1G0q0NK7g3C0XerNqq7GbL,edm,electro house,0.483,0.738,11,-6.714,1,0.0393,0.0261,0.0,0.386,0.291,126.091,194762,medium,93.05515799999999,-4.954932,0.10372811399999998,0.7187382
0KwlzQaySxzPkt0nELecnx,Don't Worry (feat. Aloe Blacc),Mesto,66,6bpPgFrZep5KGl9nFsoT8L,Don't Worry (feat. Aloe Blacc),2019-11-29,Electro House Top Tracks,1G0q0NK7g3C0XerNqq7GbL,edm,electro house,0.741,0.733,1,-4.572,0,0.0367,0.143,0.0,0.103,0.549,125.962,175099,medium,92.330146,-3.351276,0.298190997,0.628181
7fvUMiyapMsRRxr07cU8Ef,Beautiful People (feat. Khalid) - Jack Wins Remix,Ed Sheeran,67,2yiy9cd2QktrNvWC2EUi0k,Beautiful People (feat. Khalid) [Jack Wins Remix],2019-07-11,Electro House Top Tracks,1G0q0NK7g3C0XerNqq7GbL,edm,electro house,0.675,0.919,8,-5.385,1,0.127,0.0799,0.0,0.143,0.585,124.982,163049,high,114.858458,-4.948815,0.362890125,0.8455719
0rQI0E2VujvJ2bwcNNvHOi,Antidote (feat. Nico M),Ken Takano,21,2oVWrFEjjxgDZ90aRlUfuN,Antidote (feat. Nico M),2020-01-17,Electro House Top Tracks,1G0q0NK7g3C0XerNqq7GbL,edm,electro house,0.616,0.963,0,-2.54,0,0.0395,0.198,0.00231,0.174,0.387,125.987,200429,low,121.325481,-2.44602,0.22957149599999999,0.7723260000000001
1Mwkihf9RgewFpE15q3Xsa,Without You,Thomas Gold,44,3FNm0k61W3D0NxU8no48WL,Without You,2019-11-06,Electro House Top Tracks,1G0q0NK7g3C0XerNqq7GbL,edm,electro house,0.518,0.746,4,-4.831,1,0.0436,0.0226,3.56e-06,0.633,0.255,128.075,233906,medium,95.54395,-3.6039260000000004,0.09853914000000001,0.7291404
