track_id,track_name,track_artist,track_popularity,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,popularity_class,speech_energy,rhythm_power,word_beat_sync,aggressiveness
3H6JUtLbiZh07T7GLiuTON,"My Neck, My Back",Khia,52,7hTbLqmxMV3XquGc60ZJig,Thug Misses,2002,Dirty South Rap Classics by DJ HOTSAUCE,0tLHH1C4HkWEUCXXSSjbOe,rap,southern hip hop,0.877,0.696,9,-2.296,0,0.138,0.0302,0.0,0.0478,0.747,102.055,222333,medium,0.096048,-234.31828,14.083590000000003,0.6749807999999999
2d1qiSnmzS5jiAAss3Svbr,9 Little Millimeta Boys,8Ball & MJG,37,06SddgnxumQW8eVw2lcn9S,Comin Out Hard,2015-03-03,90's Southern Hip Hop,2NMW1nwQYSVlXd26uLenX6,rap,southern hip hop,0.886,0.471,11,-11.278,0,0.497,0.000346,0.0159,0.353,0.591,156.062,317827,medium,0.234087,-1760.067236,77.562814,0.470837034
28hioqqNRQD0izp6KOXpoH,Mr. Big,8Ball & MJG,40,06SddgnxumQW8eVw2lcn9S,Comin Out Hard,2015-03-03,90's Southern Hip Hop,2NMW1nwQYSVlXd26uLenX6,rap,southern hip hop,0.856,0.5,1,-10.697,1,0.285,0.00458,0.00192,0.0915,0.389,155.863,353853,medium,0.1425,-1667.2665109999998,44.420955,0.49771
1krOGaThAoYZZ2qKUuif4t,Pimps,8Ball & MJG,38,06SddgnxumQW8eVw2lcn9S,Comin Out Hard,2015-03-03,90's Southern Hip Hop,2NMW1nwQYSVlXd26uLenX6,rap,southern hip hop,0.845,0.582,11,-10.667,1,0.348,0.0293,3.85e-05,0.194,0.574,152.072,401827,medium,0.20253599999999997,-1622.152024,52.921056,0.5649474
3hFUm642RKc84AhOz4GKwW,Armed Robbery,8Ball & MJG,33,06SddgnxumQW8eVw2lcn9S,Comin Out Hard,2015-03-03,90's Southern Hip Hop,2NMW1nwQYSVlXd26uLenX6,rap,southern hip hop,0.783,0.438,7,-12.123,1,0.173,0.00318,0.000235,0.0508,0.781,89.921,282067,low,0.075774,-1090.112283,15.556333,0.43660716
4VeCg1rkHHiu1utqoNNUhH,Lay It Down,8Ball & MJG,30,1anke1zBsWVM2QEEjJLYEn,On the Outside Looking In,2015-03-03,90's Southern Hip Hop,2NMW1nwQYSVlXd26uLenX6,rap,southern hip hop,0.823,0.582,11,-9.644,1,0.388,0.0177,0.0,0.0928,0.278,166.253,321693,low,0.225816,-1603.343932,64.506164,0.5716986
57Py9BTgsrGScQIXqbiaaT,Break 'em Off,8Ball & MJG,25,2UBBDl07r4miPVFPp0OMCX,On Top Of The World,1995-10-31,90's Southern Hip Hop,2NMW1nwQYSVlXd26uLenX6,rap,southern hip hop,0.829,0.613,11,-6.831,1,0.0697,0.0637,6.1e-06,0.127,0.115,95.047,277067,low,0.042726099999999996,-649.266057,6.6247758999999995,0.5739519
17DFL1ATHDLnvmjEwBqdI9,Hand Of The Devil,8Ball & MJG,26,2UBBDl07r4miPVFPp0OMCX,On Top Of The World,1995-10-31,90's Southern Hip Hop,2NMW1nwQYSVlXd26uLenX6,rap,southern hip hop,0.783,0.828,5,-6.825,1,0.128,0.0309,0.0,0.089,0.754,155.965,298173,low,0.105984,-1064.461125,19.963520000000003,0.8024147999999999
712jeLmkHcf7Ruow0g0V6W,Paid Dues,8Ball,38,0qQFFX1w7RSZx7JbXAvKpP,In Our Lifetime,1999-05-18,90's Southern Hip Hop,2NMW1nwQYSVlXd26uLenX6,rap,southern hip hop,0.932,0.579,4,-8.586,0,0.227,0.0419,0.0,0.284,0.647,123.974,312893,medium,0.131433,-1064.4407640000002,28.142098,0.5547399
7F8uVHZGTY9AabhTWVnr1T,Throw Your Hands Up,8Ball,28,0qQFFX1w7RSZx7JbXAvKpP,In Our Lifetime,1999-05-18,90's Southern Hip Hop,2NMW1nwQYSVlXd26uLenX6,rap,southern hip hop,0.946,0.67,7,-7.46,1,0.243,0.0258,7.33e-06,0.0582,0.238,98.575,325160,low,0.16281,-735.3695,23.953725,0.652714
05vpswcCkiXX2egk5GBo2y,Middle Of The Night,MJG,29,4STVxbfMS9crOWLjjr3ql9,No More Glory,1997-11-18,90's Southern Hip Hop,2NMW1nwQYSVlXd26uLenX6,rap,southern hip hop,0.856,0.707,6,-7.041,0,0.178,0.0917,0.0,0.306,0.781,137.997,305440,low,0.12584599999999999,-971.6368770000001,24.563466000000002,0.6421680999999999
3R5G81gtoO5CcZlRCRKVLk,Sho Nuff,Tela,44,5iR4qrdJn0age8w8rqBUfR,Piece Of Mind,1996-11-05,90's Southern Hip Hop,2NMW1nwQYSVlXd26uLenX6,rap,southern hip hop,0.776,0.468,0,-8.35,1,0.144,0.00138,0.0,0.162,0.233,146.149,308027,medium,0.067392,-1220.34415,21.045455999999998,0.46735416
00e5UrNnUkBSKOPRUew6bG,Stop Lying,Mr. Mike,28,1ItruVpS1iFkiBUeZTm6Re,Wicked Wayz,1996-07-09,90's Southern Hip Hop,2NMW1nwQYSVlXd26uLenX6,rap,southern hip hop,0.695,0.583,5,-9.459,1,0.253,0.0252,0.0,0.122,0.292,83.916,272067,low,0.147499,-793.761444,21.230748,0.5683083999999999
2RsRY5npULtSFKQOe4MQxu,Where Ya Love At,Mr. Mike,22,1ItruVpS1iFkiBUeZTm6Re,Wicked Wayz,1996-07-09,90's Southern Hip Hop,2NMW1nwQYSVlXd26uLenX6,rap,southern hip hop,0.713,0.648,1,-6.27,1,0.125,0.121,1.99e-06,0.235,0.81,87.942,264107,low,0.081,-551.3963399999999,10.99275,0.569592
5OYCYTtQfrZ5LfikBChdGA,Total Shock,Mr. Mike,17,1ItruVpS1iFkiBUeZTm6Re,Wicked Wayz,1996-07-09,90's Southern Hip Hop,2NMW1nwQYSVlXd26uLenX6,rap,southern hip hop,0.545,0.759,7,-9.721,1,0.36,0.00617,0.0,0.313,0.413,85.409,225360,low,0.27324,-830.260889,30.74724,0.75431697
52WQhzeikd0FijngYTVPho,New Day,South Circle,28,7mSFMSNaJi8qgJEyakyfcp,Anotha Day Anotha Balla,1995-07-04,90's Southern Hip Hop,2NMW1nwQYSVlXd26uLenX6,rap,southern hip hop,0.706,0.732,2,-5.378,1,0.279,0.0523,0.0,0.246,0.625,85.002,270560,low,0.20422800000000002,-457.140756,23.715558,0.6937164
15FMSxoPEkD7Nn4LwnR3yz,Unsolved Mysteries,South Circle,24,7mSFMSNaJi8qgJEyakyfcp,Anotha Day Anotha Balla,1995-07-04,90's Southern Hip Hop,2NMW1nwQYSVlXd26uLenX6,rap,southern hip hop,0.679,0.857,1,-3.14,1,0.306,0.121,0.0,0.271,0.695,83.176,309707,low,0.262242,-261.17264,25.451856,0.753303
4RFlr5gH4GDQrYjpP2fXw6,Concrete Hell,5th Ward Boyz,18,3snkapA0HEGGmU5NRBKAHi,Rated G,1995,90's Southern Hip Hop,2NMW1nwQYSVlXd26uLenX6,rap,southern hip hop,0.49,0.597,11,-8.185,0,0.361,0.0468,0.0,0.321,0.391,77.662,358307,low,0.215517,-635.6634700000001,28.035982,0.5690604
5hLeMXj4iqVGxmDjTYKRzT,Bank Robbery,Facemob,4,2N2LBVtadFfmdMUPJjj6nD,Gangstas and Hustlaz,2013-08-15,90's Southern Hip Hop,2NMW1nwQYSVlXd26uLenX6,rap,southern hip hop,0.478,0.725,11,-3.739,0,0.263,0.000384,0.0,0.123,0.175,81.634,321267,low,0.190675,-305.22952599999996,21.469742,0.7247216
669diBOTrIfZzr12C9COHc,Swangin and Bangin,E.S.G.,24,6uXJuBbBkA5I4gezUidH7u,Ocean of Funk,1994-02-01,90's Southern Hip Hop,2NMW1nwQYSVlXd26uLenX6,rap,southern hip hop,0.863,0.549,7,-11.739,1,0.386,0.02,0.0,0.343,0.772,152.041,296560,low,0.21191400000000002,-1784.809299,58.687826,0.53802
5ycTwkLUFRzuTgULpzcSHM,Ever So Clear,Bushwick Bill,39,4dOGUK8NSFHTRP92ooOuQH,Little Big Man (Explicit),1992-09-08,90's Southern Hip Hop,2NMW1nwQYSVlXd26uLenX6,rap,southern hip hop,0.756,0.365,1,-14.252,0,0.348,0.151,0.000338,0.222,0.64,159.882,357440,medium,0.12702,-2278.638264,55.638936,0.30988499999999997
30JqbTM4GBcSXHuJYeKJjI,The Wall,Scarface,22,6iYx1zYXN4nJQfCA01D0CH,The World Is Yours,1993,90's Southern Hip Hop,2NMW1nwQYSVlXd26uLenX6,rap,southern hip hop,0.728,0.615,4,-8.888,0,0.283,0.0194,1.12e-06,0.0768,0.523,82.976,277707,low,0.17404499999999998,-737.490688,23.482207999999996,0.603069
7IfywdSxY0okFji12beS6Y,Now I Feel Ya,Scarface,27,6iYx1zYXN4nJQfCA01D0CH,The World Is Yours,1993,90's Southern Hip Hop,2NMW1nwQYSVlXd26uLenX6,rap,southern hip hop,0.784,0.419,9,-14.231,1,0.271,0.179,0.0482,0.4,0.548,78.908,454640,low,0.113549,-1122.939748,21.384068000000003,0.34399899999999994
6ld0SjdFPdZtoWBxzn0Ytp,I Seen a Man Die,Scarface,53,2Z1lDWB2EfTUKV5ILxjdvu,The Diary,1994,90's Southern Hip Hop,2NMW1nwQYSVlXd26uLenX6,rap,southern hip hop,0.692,0.674,2,-5.523,1,0.292,0.0022,0.0,0.359,0.5,79.925,272680,medium,0.196808,-441.425775,23.338099999999997,0.6725172
1kmdxgEGbd0BsJcqnNQXT6,Hand of the Dead Body,Scarface,40,2Z1lDWB2EfTUKV5ILxjdvu,The Diary,1994,90's Southern Hip Hop,2NMW1nwQYSVlXd26uLenX6,rap,southern hip hop,0.757,0.737,7,-5.414,1,0.244,0.29,0.0,0.106,0.838,83.226,279013,medium,0.179828,-450.585564,20.307144,0.52327
6VixF2QhUqNgcbH9SujeiQ,Southside,Scarface,30,0yEbGVnKvWj4B85rzExJmF,The Untouchable,1997,90's Southern Hip Hop,2NMW1nwQYSVlXd26uLenX6,rap,southern hip hop,0.839,0.637,2,-9.563,1,0.268,0.012,0.000994,0.0622,0.475,79.942,133933,low,0.170716,-764.4853459999999,21.424456,0.629356
0Rqcf7GwEOIFg5VFMNIzHF,Mary Jane,Scarface,30,0yEbGVnKvWj4B85rzExJmF,The Untouchable,1997,90's Southern Hip Hop,2NMW1nwQYSVlXd26uLenX6,rap,southern hip hop,0.402,0.488,9,-9.37,0,0.179,0.0146,5.73e-06,0.0429,0.37,79.821,281067,low,0.087352,-747.9227699999999,14.287958999999999,0.4808752
5NPv7MhqawQbvqXd0BiJzm,Smartz,Scarface,31,0yEbGVnKvWj4B85rzExJmF,The Untouchable,1997,90's Southern Hip Hop,2NMW1nwQYSVlXd26uLenX6,rap,southern hip hop,0.88,0.456,11,-10.904,0,0.335,0.0278,0.0,0.595,0.588,81.95,305400,low,0.15276,-893.5828,27.453250000000004,0.4433232
7pcm6L3cgpfBB74H0btIkB,2 Real,Scarface,33,2q2wy7VKGFgSIi3q2djUFJ,My Homies,1998,90's Southern Hip Hop,2NMW1nwQYSVlXd26uLenX6,rap,southern hip hop,0.784,0.482,4,-10.948,0,0.0527,0.0614,2.46e-05,0.0935,0.728,130.988,283440,low,0.025401399999999998,-1434.056624,6.9030676,0.4524052
2y06yEj8JnxUSlXuwLP4rJ,In My Blood,Scarface,14,2q2wy7VKGFgSIi3q2djUFJ,My Homies,1998,90's Southern Hip Hop,2NMW1nwQYSVlXd26uLenX6,rap,southern hip hop,0.599,0.804,9,-10.233,1,0.432,0.069,0.0,0.0565,0.639,156.453,300852,low,0.347328,-1600.983549,67.587696,0.7485240000000001
6zP0ipJNBVe3G9gtmtcdWl,Greed,Scarface,13,2q2wy7VKGFgSIi3q2djUFJ,My Homies,1998,90's Southern Hip Hop,2NMW1nwQYSVlXd26uLenX6,rap,southern hip hop,0.586,0.488,6,-9.155,1,0.402,0.0125,0.0,0.0404,0.594,87.028,255267,low,0.19617600000000002,-796.74134,34.98525600000001,0.4819
2p5pUs6LU2GZNVb9FCNtar,Homies & Thuggs,Scarface,16,2q2wy7VKGFgSIi3q2djUFJ,My Homies,1998,90's Southern Hip Hop,2NMW1nwQYSVlXd26uLenX6,rap,southern hip hop,0.653,0.525,2,-11.886,1,0.232,0.00934,0.0,0.074,0.475,82.992,334533,low,0.1218,-986.442912,19.254144000000004,0.5200965
0HOqINudNgQFpg1le5Hnqe,Damn It Feels Good to Be a Gangsta,Geto Boys,60,7caok0dVcdy1tLFuvIf92H,Uncut Dope,1992-11-17,90's Southern Hip Hop,2NMW1nwQYSVlXd26uLenX6,rap,southern hip hop,0.785,0.793,1,-7.915,1,0.163,0.22,0.718,0.124,0.655,88.902,310600,medium,0.129259,-703.65933,14.491026000000002,0.6185400000000001
5PONCrsJnRyMsHBsnUS6I9,Still,Geto Boys,47,06BLB0YP19RZgiqvYwho9A,The Resurrection,1996-04-02,90's Southern Hip Hop,2NMW1nwQYSVlXd26uLenX6,rap,southern hip hop,0.687,0.858,7,-6.471,1,0.237,0.0141,0.0,0.158,0.398,87.869,239973,medium,0.203346,-568.600299,20.824952999999997,0.8459021999999999
59Eo4gTUz4NpKbVoLFbwEj,The World Is a Ghetto,Geto Boys,36,06BLB0YP19RZgiqvYwho9A,The Resurrection,1996-04-02,90's Southern Hip Hop,2NMW1nwQYSVlXd26uLenX6,rap,southern hip hop,0.795,0.522,5,-7.806,0,0.174,0.111,0.0,0.359,0.634,84.021,264093,medium,0.09082799999999999,-655.867926,14.619653999999999,0.464058
59R1Pv7IfNDHU76u6eD6yW,Time Taker,Geto Boys,30,06BLB0YP19RZgiqvYwho9A,The Resurrection,1996-04-02,90's Southern Hip Hop,2NMW1nwQYSVlXd26uLenX6,rap,southern hip hop,0.79,0.441,1,-10.359,1,0.298,0.00421,0.00311,0.105,0.408,80.103,312000,low,0.131418,-829.786977,23.870693999999997,0.43914338999999997
5AvCe7MaFiRZ5sPlrW8Stb,Geto Fantasy,Geto Boys,26,06BLB0YP19RZgiqvYwho9A,The Resurrection,1996-04-02,90's Southern Hip Hop,2NMW1nwQYSVlXd26uLenX6,rap,southern hip hop,0.755,0.686,11,-8.09,0,0.157,0.00547,0.0,0.22,0.516,82.015,269867,low,0.107702,-663.50135,12.876355,0.6822475800000001
7qIFsTE3QUpHBUMhhzX5VM,It Ain't,Geto Boys,28,0RKFBA5pwzXGBvcbOkd1g3,Til Death Do Us Part,1993-03-09,90's Southern Hip Hop,2NMW1nwQYSVlXd26uLenX6,rap,southern hip hop,0.814,0.648,10,-9.489,0,0.469,0.113,4.96e-06,0.766,0.729,80.788,279307,low,0.303912,-766.597332,37.889571999999994,0.5747760000000001
5odFKr8lDYmdSyA1K4XDJF,No Nuts No Glory,Geto Boys,26,0RKFBA5pwzXGBvcbOkd1g3,Til Death Do Us Part,1993-03-09,90's Southern Hip Hop,2NMW1nwQYSVlXd26uLenX6,rap,southern hip hop,0.753,0.663,6,-9.969,0,0.327,0.0407,0.0,0.0541,0.853,165.549,224333,low,0.21680100000000002,-1650.3579809999999,54.134523,0.6360159000000001
7fOa2YngldFhZpkPpQVwpb,Six Feet Deep,Geto Boys,37,0RKFBA5pwzXGBvcbOkd1g3,Til Death Do Us Part,1993-03-09,90's Southern Hip Hop,2NMW1nwQYSVlXd26uLenX6,rap,southern hip hop,0.811,0.502,10,-12.377,0,0.239,0.0778,0.00952,0.374,0.759,137.81,324333,medium,0.119978,-1705.6743700000002,32.93659,0.46294440000000003
2PAAtJMAcw8C6ayNfy2zVH,Murder After Midnight,Geto Boys,19,0RKFBA5pwzXGBvcbOkd1g3,Til Death Do Us Part,1993-03-09,90's Southern Hip Hop,2NMW1nwQYSVlXd26uLenX6,rap,southern hip hop,0.8,0.581,4,-12.469,1,0.352,0.397,0.00488,0.18,0.794,166.043,257267,low,0.20451199999999997,-2070.390167,58.447136,0.35034299999999996
0hPFPELRHZetjzU7dIaBqj,Straight Gangstaism,Geto Boys,34,0RKFBA5pwzXGBvcbOkd1g3,Til Death Do Us Part,1993-03-09,90's Southern Hip Hop,2NMW1nwQYSVlXd26uLenX6,rap,southern hip hop,0.883,0.497,1,-13.131,1,0.299,0.386,0.00287,0.107,0.544,82.973,266200,medium,0.14860299999999999,-1089.518463,24.808926999999997,0.305158
05xbEV5M8DAQmhFKKlHaDd,Bring It On,Geto Boys,31,0RKFBA5pwzXGBvcbOkd1g3,Til Death Do Us Part,1993-03-09,90's Southern Hip Hop,2NMW1nwQYSVlXd26uLenX6,rap,southern hip hop,0.855,0.698,2,-9.0,1,0.331,0.175,0.0,0.651,0.533,92.888,496133,low,0.231038,-835.9920000000001,30.745928000000003,0.57585
62BoHRGSeDnRd4wMn2DUTp,Do Yo Time,Geto Boys,13,0iPd9eiDhtC4iua8yknqxW,"Da Good, Da Bad & Da Ugly",1998-11-17,90's Southern Hip Hop,2NMW1nwQYSVlXd26uLenX6,rap,southern hip hop,0.781,0.57,2,-9.92,1,0.37,0.0255,0.0,0.11,0.179,90.817,262800,low,0.21089999999999998,-900.90464,33.602289999999996,0.555465
3MF3HJ5dmKm8SiVKXAsQsR,Free,Geto Boys,23,0iPd9eiDhtC4iua8yknqxW,"Da Good, Da Bad & Da Ugly",1998-11-17,90's Southern Hip Hop,2NMW1nwQYSVlXd26uLenX6,rap,southern hip hop,0.733,0.576,8,-8.706,0,0.081,0.159,1.24e-06,0.0955,0.68,81.874,266293,low,0.046655999999999996,-712.795044,6.631794,0.48441599999999996
6yYnde58z3wfPjJnljXwe0,They B's,Geto Boys,11,0iPd9eiDhtC4iua8yknqxW,"Da Good, Da Bad & Da Ugly",1998-11-17,90's Southern Hip Hop,2NMW1nwQYSVlXd26uLenX6,rap,southern hip hop,0.841,0.665,0,-10.596,1,0.158,0.0189,4.73e-05,0.313,0.595,90.056,233400,low,0.10507000000000001,-954.233376,14.228848,0.6524315
02UC06EU3bbApTs9lsNzFC,Gansta (Put Me Down),Geto Boys,22,0iPd9eiDhtC4iua8yknqxW,"Da Good, Da Bad & Da Ugly",1998-11-17,90's Southern Hip Hop,2NMW1nwQYSVlXd26uLenX6,rap,southern hip hop,0.745,0.711,7,-8.452,1,0.0875,0.407,0.0,0.137,0.665,87.999,258307,low,0.06221249999999999,-743.7675479999999,7.699912499999999,0.42162299999999997
23RPwjKyCosT5s3X7XzgV9,Big Faces,Geto Boys,10,0iPd9eiDhtC4iua8yknqxW,"Da Good, Da Bad & Da Ugly",1998-11-17,90's Southern Hip Hop,2NMW1nwQYSVlXd26uLenX6,rap,southern hip hop,0.859,0.653,11,-9.715,0,0.279,0.00694,0.0,0.0973,0.629,91.903,272560,low,0.18218700000000002,-892.8376450000001,25.640937000000005,0.6484681800000001
6wIV0D0hoKdeDBoXtuyXIF,Street Game,Geto Boys,10,0iPd9eiDhtC4iua8yknqxW,"Da Good, Da Bad & Da Ugly",1998-11-17,90's Southern Hip Hop,2NMW1nwQYSVlXd26uLenX6,rap,southern hip hop,0.711,0.821,2,-8.604,1,0.285,0.0152,0.0,0.229,0.547,88.66,221227,low,0.23398499999999997,-762.8306399999999,25.268099999999997,0.8085207999999999
2z8tZ7BZ1GzFIlaPt5qWKx,Diamonds & Wood,UGK,49,4jTPQq9PSlKMOm1yLx2ATN,Ridin' Dirty,1996-07-30,90's Southern Hip Hop,2NMW1nwQYSVlXd26uLenX6,rap,southern hip hop,0.846,0.548,1,-9.875,1,0.605,0.415,0.0,0.286,0.751,138.02,313427,medium,0.33154,-1362.9475,83.5021,0.32058000000000003
14ZeVc6AqpEt29RN8IH72x,Wood Wheel,UGK,42,1HWeoKv9Pi7Mkw3oQA7Yud,Dirty Money,2001-11-11,90's Southern Hip Hop,2NMW1nwQYSVlXd26uLenX6,rap,southern hip hop,0.941,0.828,11,-5.964,1,0.152,0.00509,0.0,0.0959,0.961,127.983,296054,medium,0.125856,-763.2906120000001,19.453416,0.82378548
1sI0LMtBNktdYtgGMyU9CI,F**k Faces,Scarface,32,2q2wy7VKGFgSIi3q2djUFJ,My Homies,1998,90's Southern Hip Hop,2NMW1nwQYSVlXd26uLenX6,rap,southern hip hop,0.721,0.549,5,-10.98,1,0.186,0.138,2.3e-06,0.121,0.497,170.127,377573,low,0.10211400000000001,-1867.9944600000001,31.643622,0.47323800000000005
6g9jxAZz5pFxafWle0uxY8,Do What You Want,Scarface,30,2q2wy7VKGFgSIi3q2djUFJ,My Homies,1998,90's Southern Hip Hop,2NMW1nwQYSVlXd26uLenX6,rap,southern hip hop,0.725,0.311,10,-14.721,0,0.365,0.247,9.1e-05,0.114,0.463,78.962,267573,low,0.11351499999999999,-1162.399602,28.82113,0.234183
15Do6dBAo047mXWPRqChtS,Boo Boo'n,Scarface,17,2q2wy7VKGFgSIi3q2djUFJ,My Homies,1998,90's Southern Hip Hop,2NMW1nwQYSVlXd26uLenX6,rap,southern hip hop,0.667,0.539,8,-12.042,0,0.227,0.139,4.15e-06,0.0506,0.413,78.123,275933,low,0.12235300000000002,-940.7571660000001,17.733921000000002,0.464079
408auwR6AlpKxDyJVpwdyC,Sticky Green,Devin The Dude,21,45cD7YpQYQsm1fwNG6EFiJ,Greatest Hits,2013-08-15,90's Southern Hip Hop,2NMW1nwQYSVlXd26uLenX6,rap,southern hip hop,0.794,0.695,5,-7.045,0,0.245,0.0182,0.00156,0.0972,0.774,80.999,191293,low,0.17027499999999998,-570.6379549999999,19.844755,0.6823509999999999
0Uu8BPsWQGZk5AiRN3uBwn,Black Ice (Sky High) (feat. OutKast),Goodie Mob,43,0MMxX1jX2lwR1iKRuB7yG7,Still Standing,1998-04-07,90's Southern Hip Hop,2NMW1nwQYSVlXd26uLenX6,rap,southern hip hop,0.927,0.679,11,-5.411,0,0.363,0.0471,0.0,0.0479,0.371,101.181,205107,medium,0.246477,-547.4903909999999,36.728702999999996,0.6470191000000001
0oipDSP2WW7wf5NeEjVxgK,Soul Food,Goodie Mob,37,6cKgDS8oVcCNw9EjQf66er,Soul Food,1995-11-07,90's Southern Hip Hop,2NMW1nwQYSVlXd26uLenX6,rap,southern hip hop,0.927,0.495,4,-8.778,0,0.304,0.0689,8.62e-05,0.0826,0.618,96.372,236467,medium,0.15048,-845.9534160000001,29.297088,0.46089450000000004
6gQvUs5abDFspk9LAlCfKa,Thought Process,Goodie Mob,36,6cKgDS8oVcCNw9EjQf66er,Soul Food,1995-11-07,90's Southern Hip Hop,2NMW1nwQYSVlXd26uLenX6,rap,southern hip hop,0.829,0.484,9,-11.038,1,0.337,0.201,0.0,0.142,0.384,93.539,309173,medium,0.163108,-1032.483482,31.522643000000002,0.38671599999999995
5LPcIeLf5X05un3LLHWth5,Don’t Mess Wit Texas,Lil Keke,8,0U77Ajewfex1KpK3sUbJVv,The Commission,1998,90's Southern Hip Hop,2NMW1nwQYSVlXd26uLenX6,rap,southern hip hop,0.825,0.742,7,-6.944,1,0.146,0.0123,0.0,0.0737,0.675,92.041,243373,low,0.108332,-639.132704,13.437985999999999,0.7328734
5Ix3DtIEWBTgkmQwkJ2JLX,Baller In The Mix,Lil Keke,27,0U77Ajewfex1KpK3sUbJVv,The Commission,1998,90's Southern Hip Hop,2NMW1nwQYSVlXd26uLenX6,rap,southern hip hop,0.773,0.572,7,-8.395,1,0.233,0.0217,0.0,0.278,0.678,82.02,256267,low,0.133276,-688.5578999999999,19.11066,0.5595876
4FsWYwoqvN11yFTvJOuRf5,"Pimps, Players & Hustlas",Lil Keke,10,0U77Ajewfex1KpK3sUbJVv,The Commission,1998,90's Southern Hip Hop,2NMW1nwQYSVlXd26uLenX6,rap,southern hip hop,0.734,0.559,5,-9.882,1,0.307,0.0862,1.98e-05,0.207,0.912,176.08,269600,low,0.17161300000000002,-1740.02256,54.056560000000005,0.5108142
51UVuDbX8WqHyn2ga4dsyG,25 Lighters,DJ DMD,28,6oWfJzT76srvnuDUo8EZnw,"Forty Four: 3rd Coast Classics, Vol. 1",2004-05-27,90's Southern Hip Hop,2NMW1nwQYSVlXd26uLenX6,rap,southern hip hop,0.808,0.728,1,-4.658,0,0.21,0.00307,0.0,0.413,0.672,167.889,287467,low,0.15288,-782.0269620000001,35.25669,0.72576504
1KLhUURHRl72xGO5A94lme,How Ya Do Dat,Young Bleed,49,6drk7Zx1zdv2VQB1mkklsK,"All I Have In The World, Are...My Balls And My Word",1998-01-01,90's Southern Hip Hop,2NMW1nwQYSVlXd26uLenX6,rap,southern hip hop,0.788,0.451,1,-9.313,1,0.318,0.118,0.0,0.134,0.302,89.97,271067,medium,0.14341800000000002,-837.89061,28.61046,0.397782
2ohf5urBpT8bieYr8kq3kt,"Bout It, Bout It II",Master P,44,4nMQfmCvZ4qG8FDHrIuMsL,Ice Cream Man,1996,90's Southern Hip Hop,2NMW1nwQYSVlXd26uLenX6,rap,southern hip hop,0.484,0.69,6,-6.339,1,0.316,0.00757,0.0,0.181,0.657,80.862,308973,medium,0.21803999999999998,-512.584218,25.552391999999998,0.6847767
6utJPGnUAGkW7qRaYpoasi,Mr. Ice Cream Man,Master P,42,4nMQfmCvZ4qG8FDHrIuMsL,Ice Cream Man,1996,90's Southern Hip Hop,2NMW1nwQYSVlXd26uLenX6,rap,southern hip hop,0.806,0.666,0,-5.755,1,0.117,0.026,0.0,0.72,0.571,131.939,307933,medium,0.077922,-759.308945,15.436863,0.648684
6cTGIsgnvU6Uz7AwfuVq64,Is There A Heaven For A Gangsta?,Master P,18,2PJ1QoAJhgj1EBMciyPLfE,Best Of Master P,2005-01-01,90's Southern Hip Hop,2NMW1nwQYSVlXd26uLenX6,rap,southern hip hop,0.722,0.767,6,-5.469,1,0.227,0.0235,0.0,0.167,0.697,78.737,193573,low,0.174109,-430.612653,17.873299,0.7489755
3JJ3RegwBPhDSbhZlt9sCh,Bang Screw,Lil C,0,0qDKpHxsbWY0e53ygQQyg6,Purple Drank,2012-04-10,90's Southern Hip Hop,2NMW1nwQYSVlXd26uLenX6,rap,southern hip hop,0.531,0.657,11,-7.388,1,0.454,0.109,1.87e-05,0.328,0.464,138.513,379437,low,0.29827800000000004,-1023.3340440000001,62.884902000000004,0.585387
559cZxWbBgXPonNmdxQJne,Life Story (feat. Al-D & Bam),Z-Ro,0,6TVDBxXKrkRWFXNnDx2cGl,Look What You Did To Me,1998-06-16,90's Southern Hip Hop,2NMW1nwQYSVlXd26uLenX6,rap,southern hip hop,0.716,0.811,9,-7.909,0,0.141,0.355,0.0,0.168,0.564,88.992,241680,low,0.114351,-703.837728,12.547872,0.5230950000000001
3NitY3eL3TjRvPlQWjaclz,Who Dat Talking Down,Big Pokey,28,4syWSST2ZqB8evixHJTVDG,Hardest Pit in the Litter,1999-07-20,90's Southern Hip Hop,2NMW1nwQYSVlXd26uLenX6,rap,southern hip hop,0.652,0.554,0,-5.782,1,0.433,0.126,0.0,0.409,0.58,170.117,230240,low,0.239882,-983.616494,73.66066099999999,0.484196
4C9VvaZodMeykzNlr5KtCF,Hardest Pit,Big Pokey,22,4syWSST2ZqB8evixHJTVDG,Hardest Pit in the Litter,1999-07-20,90's Southern Hip Hop,2NMW1nwQYSVlXd26uLenX6,rap,southern hip hop,0.599,0.738,0,-7.217,0,0.341,0.284,0.0,0.492,0.753,168.222,242107,low,0.251658,-1214.058174,57.36370200000001,0.528408
5yd79zJqlkY7YiwN8VPmoJ,Ballin' Parlay,Big Pokey,24,4syWSST2ZqB8evixHJTVDG,Hardest Pit in the Litter,1999-07-20,90's Southern Hip Hop,2NMW1nwQYSVlXd26uLenX6,rap,southern hip hop,0.763,0.66,1,-6.79,1,0.124,0.611,0.0,0.346,0.521,90.023,280560,low,0.08184000000000001,-611.25617,11.162851999999999,0.25674
